Atualizado em: 2023-06-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EMPRESA_SIGLA;EMPRESA_NOME;EMPRESA_NACIONALIDADE;ANO;MES;AEROPORTO_DE_ORIGEM_SIGLA;AEROPORTO_DE_ORIGEM_NOME;AEROPORTO_DE_ORIGEM_UF;AEROPORTO_DE_ORIGEM_REGIAO;AEROPORTO_DE_ORIGEM_PAIS;AEROPORTO_DE_ORIGEM_CONTINENTE;AEROPORTO_DE_DESTINO_SIGLA;AEROPORTO_DE_DESTINO_NOME;AEROPORTO_DE_DESTINO_UF;AEROPORTO_DE_DESTINO_REGIAO;AEROPORTO_DE_DESTINO_PAIS;AEROPORTO_DE_DESTINO_CONTINENTE;NATUREZA;GRUPO_DE_VOO;PASSAGEIROS_PAGOS;PASSAGEIROS_GRATIS;CARGA_PAGA_KG;CARGA_GRATIS_KG;CORREIO_KG;ASK;RPK;ATK;RTK;DISTANCIA_VOADA_KM;DECOLAGENS;CARGA_PAGA_KM;CARGA_GRATIS_KM;CORREIO_KM;ASSENTOS;PAYLOAD;HORAS_VOADAS;BAGAGEM_KG
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;3;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;0;0;1238230;818878;35378;19;818889000;0;0;0;665000;51,6;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;3;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;3;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;0;0;3327660;1357500;95076;19;1357510000;0;0;0;665000;119,13;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;3;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;3;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;3;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;2536;0;0;0;0;721140;4351;20604;12;4354310;0;0;0;420000;29,4;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;3;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;0;0;439790;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;3;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;INTERNACIONAL;NÃO REGULAR;0;0;40318;0;0;0;0;3327660;2402450;95076;19;2402460000;0;0;0;665000;119,4;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;3;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;110857;0;0;0;0;721140;190335;20604;12;190341000;0;0;0;420000;33,24;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;4;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;0;0;1107890;399325;31654;17;399334000;0;0;0;595000;50,15;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;4;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;4;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;214465;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;4;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;0;0;1107890;653741;31654;17;653750000;0;0;0;595000;51,16;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;4;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;4;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;0;0;2977380;1073170;85068;17;1073180000;0;0;0;595000;106,59;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;4;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;4;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;4;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;7415;0;0;0;0;1021620;12722;29189;17;12731600;0;0;0;595000;41,65;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;4;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;0;0;351101;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;4;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;INTERNACIONAL;NÃO REGULAR;0;0;50535;0;0;0;0;2977380;2009780;85068;17;2009790000;0;0;0;595000;106,84;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;4;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;188764;0;0;0;0;1021620;324099;29189;17;324108000;0;0;0;595000;47,09;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;5;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;0;0;1238230;390305;35378;19;390312000;0;0;0;665000;56,05;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;5;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;5;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;209620;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;5;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;0;0;17048;0;0;0;0;1238230;808596;35378;19;808605000;0;0;0;665000;56,6;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;5;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;5;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;0;0;3327660;1048930;95076;19;1048940000;0;0;0;665000;119,13;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;5;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;5;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;5;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;19656;0;0;0;0;1141800;33742;32623;19;33749400;0;0;0;665000;46,55;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;5;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;0;0;417219;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;5;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;INTERNACIONAL;NÃO REGULAR;0;0;18128;0;0;0;0;3327660;2178470;95076;19;2178480000;0;0;0;665000;119,4;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;5;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;190211;0;0;0;0;1141800;326582;32623;19;326592000;0;0;0;665000;52,63;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;6;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;0;0;1107890;322541;31654;17;322551000;0;0;0;595000;50,15;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;6;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;6;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;173228;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;6;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;0;0;1107890;690462;31654;17;690471000;0;0;0;595000;50,16;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;6;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;6;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;0;0;2977380;866825;85068;17;866833000;0;0;0;595000;106,59;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;6;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;6;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;6;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;71567;0;0;0;0;1021620;122873;29189;17;122881000;0;0;0;595000;41,65;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;6;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;0;0;370822;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;6;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;INTERNACIONAL;NÃO REGULAR;0;0;27679;0;0;0;0;2977380;1994090;85068;17;1994100000;0;0;0;595000;106,84;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;6;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;163463;0;0;0;0;1021620;280658;29189;17;280666000;0;0;0;595000;47,09;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;7;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;0;0;1107890;348852;31654;17;348859000;0;0;0;595000;50,15;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;7;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;7;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;187357;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;7;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;0;0;1107890;653783;31654;17;653789000;0;0;0;595000;50,14;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;7;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;7;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;0;0;2977380;937524;85068;17;937534000;0;0;0;595000;106,59;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;7;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;7;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;7;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;80144;0;0;0;0;1021620;137597;29189;17;137607000;0;0;0;595000;41,65;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;7;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;0;0;351122;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;7;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;INTERNACIONAL;NÃO REGULAR;0;0;18685;0;0;0;0;2977380;1850500;85068;17;1850510000;0;0;0;595000;106,86;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;7;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;251764;0;0;0;0;1021620;432271;29189;17;432279000;0;0;0;595000;47,09;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;8;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;0;0;1238230;353744;35378;19;353754000;0;0;0;665000;56,05;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;8;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;8;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;189986;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;8;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;0;0;1238230;775967;35378;19;775975000;0;0;0;665000;56,6;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;8;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;8;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;0;0;3327660;950681;95076;19;950690000;0;0;0;665000;119,13;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;8;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;8;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;8;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;74667;0;0;0;0;1141800;128192;32623;19;128203000;0;0;0;665000;46,55;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;8;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;0;0;416743;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;8;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;INTERNACIONAL;NÃO REGULAR;0;0;24354;0;0;0;0;3327660;2207240;95076;19;2207250000;0;0;0;665000;119,4;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;8;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;449192;0;0;0;0;1141800;771252;32623;19;771263000;0;0;0;665000;52,63;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;9;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;0;0;1042720;248218;29792;16;248225000;0;0;0;560000;47,2;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;9;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;9;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;133311;0;0;;;;;;;;;;;;;
CWC;CENTURION AIR CARGO INC.;ESTRANGEIRA;2000;9;MPTO;PANAMA;;;PANAMÁ;AMÉRICA CENTRAL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;0;0;1107890;706388;31654;17;706396000;0;0;0;595000;50,14;
